is_answered,view_count,answer_count,question_creation_date,score,accepted_answer_id,user_id,title,question_id
True,329,3,2016-03-03 01:27:51,0,none,317331,Dato: What&#39;s the equivalent function for graphlab.random_split() in pandas?,35764715
True,121,2,2016-03-05 13:16:29,2,35818221,3885217,Create Formula Based on Dynamically Changing Columns to Set Values in Pandas Dataframe Column,35817882
True,135,2,2016-03-05 22:13:22,1,35827911,4931657,pandas.to_sql replace old data with new data based on &#39;unique id&#39;,35822678
True,790,5,2016-03-06 07:38:03,8,none,1383444,What is a good heuristic to detect if a column in a pandas.DataFrame is categorical?,35826912
True,84,1,2016-03-06 10:54:10,1,35830557,678572,Convert vertical matrix to correlation matrix. Python,35829023
True,134,1,2016-03-09 19:22:39,1,none,5875200,Aggregation over Partition - pandas Dataframe,35905335
True,33,1,2016-03-11 12:22:24,2,none,3119875,group the data by dates and find average in python,35946265
True,38,1,2016-03-11 19:39:10,1,35952380,229181,Append column to pandas DataFrame without mutating the original,35952314
False,48,1,2016-03-12 09:06:44,0,none,5002469,Always make dataframe copies in pandas using .copy()?,35958607
False,62,1,2016-03-15 11:34:08,0,none,893518,Python Pandas co-occurrence after groupby,36015685
True,41,1,2016-03-15 16:27:12,3,36022346,2354262,Python Pandas Align text in cells,36021465
True,2131,3,2016-03-16 13:50:14,0,none,2857014,Making histogram with Spark DataFrame column,36043256
True,56,2,2016-03-17 10:19:27,1,36063316,2058811,Python Pandas: How can I group by and assign an id to all the items in a group?,36063251
True,74,2,2016-03-17 14:56:34,0,none,6068606,Pandas - Groupby dataframe store as dataframe without aggregating,36069373
True,62,3,2016-03-18 09:11:17,2,none,2788909,modifying DataFrame in pandas,36085295
True,651,1,2016-03-18 11:46:19,0,36088938,2390577,How to prepare input data for a LSTM regression in keras?,36088671
True,66,2,2016-03-20 09:56:23,2,36116631,1179880,Applying different aggregate functions when using pivot_table,36114645
True,749,1,2016-03-20 23:16:20,1,none,5530627,Pandas: can&#39;t drop columns: ValueError: labels [&lt;colName&gt;] not contained in axis,36122586
True,224,3,2016-03-21 09:47:16,4,none,6093315,Pandas Plotting from Pivot Table,36132749
True,74,2,2016-03-21 09:57:20,2,36133042,5533595,Efficient replace value by value in other column,36132973
True,370,2,2016-03-21 10:17:16,1,39161842,268075,pandas printing `tput: unknown terminal &quot;emacs&quot;`,36133447
False,83,1,2016-03-23 23:14:51,0,none,5651960,Pandas - Python -Error -&gt; #pragma:no cover pandas_datareader._utils.RemoteDataError: Data not available,36192670
False,29,1,2016-03-24 09:27:00,0,none,6106412,Plotly: always show hovertext,36201337
True,256,1,2016-03-24 09:37:07,1,36202829,194000,Basic pandas: retrieve row by index value?,36201528
False,43,1,2016-03-25 23:32:50,1,none,6106412,Plotly map: inverse colorscale tick values,36231323
True,354,1,2016-03-26 21:01:58,0,36242796,5927701,Combination of values in pandas data frame,36242735
True,228,2,2016-03-29 15:03:26,3,36293107,5211377,Pandas: Merge data frames on datetime index,36292959
False,652,1,2016-03-30 09:28:48,1,none,368311,Read SAS file with pandas,36310319
True,65,1,2016-03-30 12:06:19,4,36314350,3817518,Adjusting Monthly Time Series Data in Pandas,36314144
True,50,2,2016-03-30 12:07:48,2,36314821,3888963,python pandas rolling window and recreate data frame,36314175
True,65,1,2016-03-30 19:45:16,1,none,1008537,Uncertainity about the Interpolate Function in Pandas,36321738
True,167,1,2016-03-31 08:27:38,2,36333864,4870613,Pandas Pivot table converts float to int,36333507
True,45,2,2016-03-31 11:02:41,3,none,4870613,Pandas one row pitvot table returns a serie instead of data frame,36337111
True,80,3,2016-03-31 14:33:34,1,36341785,381158,Counting dates in a range set by pandas dataframe,36341081
False,97,0,2016-03-31 16:14:09,1,none,2712770,Set IntelliJ/Pycharm to handle pandas &quot;Unresolved references&quot; warning,36342872
True,49,1,2016-03-31 17:00:53,1,36347883,5435124,Filter by variable pandas,36343697
True,246,2,2016-03-31 17:25:38,1,36344138,3990858,How to update dataframe value,36344106
True,53,1,2016-03-31 20:17:43,1,36347761,3460791,Concatenating multiple data dictionaries in python,36345984
True,340,3,2016-04-01 10:18:16,3,36358859,3564318,Linear regression using Python (Pandas and Numpy),36358688
True,290,1,2016-04-01 10:19:55,3,36360292,6145328,Pandas TimeGrouper issue - Typeerror on &quot;time&quot; index,36358730
True,331,1,2016-04-01 10:40:01,4,36360105,5676247,python 3 pandas and seaborn struggle using swarmplot - multiIndex,36359172
True,91,1,2016-04-03 13:57:36,2,none,5294412,Using pandas to get cumulative sum of data by days,36389017
True,62,2,2016-04-03 15:11:43,6,36390067,336527,Chaining grouping filtration and aggregation,36389919
True,48,1,2016-04-04 07:22:16,1,36402374,5211377,Pandas: Retrieving nested data from JSON File,36401239
True,362,1,2016-04-04 12:07:57,4,36409847,6135704,Unable to write my dataframe using feather (strided data not supported),36407629
True,565,3,2016-04-06 17:39:52,1,36462953,127508,How to read UTF-8 files with Pandas?,36462852
True,62,1,2016-04-07 12:59:25,1,36483024,5790939,Conditionally populate dataframe row from tuple values when dataframe and tuple values match,36482700
True,332,2,2016-04-07 14:39:30,6,36485452,5338119,Parsing large amount of dates with pandas - scalability - performance drops faster than linear,36484575
True,168,1,2016-04-09 09:23:33,6,none,5885293,Python Pandas: Why is numpy so much faster than Pandas for column assignment? Can I optimize further?,36517352
True,2467,4,2016-04-09 15:32:43,4,36649229,697398,Importing Pandas gives error AttributeError: module &#39;pandas&#39; has no attribute &#39;core&#39; in iPython Notebook,36521691
True,217,3,2016-04-11 14:18:54,1,36556382,194000,How do I fill NA values in multiple columns in pandas?,36556256
False,133,1,2016-04-12 04:43:27,2,none,1687633,what is the difference between these two ways of filtering a pandas dataframe for sklearn classifier?,36567961
True,42,1,2016-04-12 14:10:31,0,none,1357553,Filtering dataframe based on elapsed time,36580973
True,917,1,2016-04-13 01:41:29,2,36602387,717051,How to surface plot/3d plot from dataframe?,36589521
False,121,2,2016-04-14 06:22:09,4,none,1420169,Why is Pandas converting datetimes to float in aggregate function,36620256
True,1283,2,2016-04-14 11:21:21,2,none,1082349,Add trend line to pandas,36627442
True,366,1,2016-04-14 14:28:37,7,38650886,678572,Panda&#39;s get_dummies vs. Sklearn&#39;s OneHotEncoder() :: What is more efficient?,36631163
True,56,2,2016-04-14 14:31:50,1,36631279,384803,pandas: add new column with value from either of two other columns,36631229
True,35,3,2016-04-16 10:03:49,1,none,3882351,How do I read the header from the inFile and write the header to the outFile? (python 3),36665156
True,72,1,2016-04-16 19:54:52,1,36671585,6178935,reading a complicated CSV file with python,36671176
True,37,1,2016-04-18 14:54:16,3,36702655,99463,Moving/trickling updates in a dataframe,36702117
True,147,1,2016-04-18 15:38:53,1,36702926,6206263,Pandas: top N rows top N rows per group equivalent for ROW_NUMBER OVER(PARTITION BY ... ORDER BY ...),36702904
True,28,2,2016-04-19 18:59:50,0,36730981,3509416,Appending to List after Pandas if else statement,36730939
True,36,1,2016-04-20 01:58:47,1,none,3597724,How can I match one individual&#39;s survey responses across time to form a panel dataset?,36734990
True,51,1,2016-04-20 06:20:08,0,39212971,6229482,Cells in a column of pandas dataframe are individual list. dtype list is not working,36740788
True,56,1,2016-04-20 12:31:45,1,36750514,5540124,How to combine more than two columns?,36749921
True,81,1,2016-04-20 17:05:21,2,36755286,3684651,read_sql chunksize error,36755165
True,113,2,2016-04-20 19:03:49,1,36756894,3776938,Check if values within a group are equal in Pandas,36756738
True,80,2,2016-04-21 01:33:50,2,39849849,308827,Exclude leap year days from date_range in pandas,36760472
True,42,2,2016-04-21 14:22:50,1,36777906,668624,turning dictionary of of dictionary into dataframe with one row one column of tuples,36777572
True,44,1,2016-04-21 19:17:54,-1,none,5792480,Dataframe PANDAS,36782061
True,50,1,2016-04-22 13:10:34,1,36800256,3779667,Chaining operators to identify value where record is closest to a number,36799700
True,39,1,2016-04-22 14:51:29,0,36801542,5211377,pandas: problems with merging dataframes,36801328
True,103,1,2016-04-23 02:28:28,2,none,3952424,Memory error while plotting dataframe (matplotlib),36807469
True,47,1,2016-04-23 04:13:41,2,36809485,5211377,Pandas: dataframes won&#39;t merge,36808357
True,227,2,2016-04-23 08:06:50,5,none,6244265,Calculate average of every x rows in a table and create new table,36810595
True,142,3,2016-04-23 23:55:14,-1,36821511,6180276,pandas: Create a &#39;Weekday&#39; DataFrame column by converting date (mm/dd/yy) to weekday,36819114
True,51,2,2016-04-25 12:41:48,1,36847586,5211377,pandas: return column values that begin with certain number(s),36846374
True,17,1,2016-04-25 13:59:43,1,36848089,308827,Error while trying to interpolate across rows in pandas dataframe,36847821
True,46,1,2016-04-25 15:11:43,1,36849258,5453476,Compare rows then take rows out if neccessary,36849151
True,84,1,2016-04-26 08:13:11,1,36867978,1609428,how to load/export CSV/TSV files from Pig to Pandas?,36864635
True,48,1,2016-04-26 08:26:27,2,36864965,5019586,Creating one dataframe from another (using pivot),36864929
True,214,1,2016-04-26 15:38:37,2,36874563,817688,Convert a column in pandas dataframe from String to Float,36874246
False,84,1,2016-04-27 06:42:28,0,none,6229482,Hbase1.2.1 to pandas dataframe,36887509
True,196,1,2016-04-27 10:07:15,2,none,6145033,Installing pandas: UnicodeDecodeError: &#39;ascii&#39; codec can&#39;t decode byte 0xe2 in position 72: ordinal not in range(128),36892261
True,167,1,2016-04-27 12:40:42,2,36896480,2815205,Plotting histogram of Pandas Dataframe with its mean and standard deviation getting ValueError,36895865
True,20,1,2016-04-27 17:27:08,1,36901363,2171835,Pandas: getting specific column from csv file,36901233
False,442,2,2016-04-28 08:48:27,1,none,5841927,Pandas CParserError: Error tokenizing data,36915188
True,36,2,2016-04-28 14:18:04,1,36925473,6191361,Store the counts for a specific value in a column in Pandas dataframe,36922518
True,58,2,2016-04-28 18:18:24,0,36926552,4596596,How to unpack a pandas Panel created with a dictionary?,36926443
True,35,1,2016-04-28 21:04:50,1,36928112,1058951,Group DataFrame by Business Day of Month,36927910
True,44,1,2016-04-29 07:07:48,0,none,221814,How do you import a numerically encoded column in pandas?,36936755
True,37,1,2016-04-29 12:48:50,1,36943852,6189499,Grouping large GPS data by 1 min,36943653
True,30,1,2016-04-29 18:47:31,2,36948667,2887872,Pandas - Select rows based on other rows,36948628
True,60,1,2016-04-30 10:32:31,2,36961093,6171603,Trendline plotting not working with bigdataset,36956127
True,53,1,2016-04-30 16:48:14,3,36960155,2826011,GroupBy - How to extract seconds from DateTime with diff(),36960086
False,58,1,2016-04-30 17:35:36,2,none,1426941,Matplotlib: colorbar breaks when using PySAL natural breaks,36960519
True,47,1,2016-05-01 10:20:39,1,36968458,1687633,transform scipy sparse csr to pandas?,36967666
True,136,1,2016-05-01 14:20:22,1,36970292,2142338,pandas equivalent for R dcast,36970264
True,57,2,2016-05-02 13:06:02,2,36987873,6244640,Pandas sort list of str.split(),36987807
False,182,1,2016-05-02 13:07:47,2,none,5088731,How to use groupby in pandas to calculate a perctentage/proportion total based on a criteria in another column,36987829
True,55,2,2016-05-02 13:40:55,2,36988436,6244640,Pandas count frequencies within str series,36988360
True,44,2,2016-05-02 14:10:19,3,36989033,3712062,Pandas: &quot;distribute&quot; column values into multiple rows,36988859
True,43,1,2016-05-02 17:16:21,1,36992384,5808291,writing to CSV in python,36991830
True,204,1,2016-05-03 03:50:15,4,36998752,1777919,pd.read_csv not correctly parsing date/month field when set parse_date = [&#39;column name&#39;],36998540
True,41,1,2016-05-03 11:58:54,1,37009045,6236543,Pandas Python. How to filter out days depending on number of observations?,37008935
True,33,2,2016-05-04 12:32:25,2,37033440,5453476,split several columns using pandas,37033352
True,68,1,2016-05-04 13:49:23,2,none,6104393,How to ensure that the behavior of pandas.to_csv() does not change,37034676
False,92,0,2016-05-04 23:12:51,6,none,4955404,HTML not rendering properly with Canopy 1.7.1.3323 / IPython 4.1.2,37041696
True,52,1,2016-05-07 01:19:53,1,37089677,5187157,Python/Pandas: add random forest predictions as column into test file,37084800
True,50,1,2016-05-07 13:15:16,1,37092412,828184,skflow pandas dataset mean down each 2 lines,37091436
True,21,1,2016-05-08 18:44:31,2,37105624,6304284,Selecting the values of the first row in pandas&#39; DataFrame,37105612
True,21,2,2016-05-08 19:27:41,2,37105980,6304284,How to apply a weight factor per column in a DataFrame,37105907
True,48,2,2016-05-09 13:03:45,6,37121808,2516989,Pandas - How to group and unstack on multiple variables?,37121515
True,25,1,2016-05-09 13:04:14,1,37151751,6311384,Return unknown string in dataframe (extract unkown string from,37121527
True,27,3,2016-05-09 15:25:59,4,37123980,6304284,Adding up all columns in a dataframe,37123868
True,29,4,2016-05-09 16:47:57,1,37125260,5828817,Accesing every 1st element of Pandas DataFrame column containing lists,37125174
True,29,3,2016-05-09 18:45:56,0,37126666,1717931,Changing text of a column in a pandas dataframe,37126619
True,27,2,2016-05-10 19:09:24,1,37150485,823733,Pandas Finding Multiple Hierarchy Averages,37150372
True,57,2,2016-05-10 21:37:56,4,37151703,4979733,Pandas: Convert dataframe to dict of lists,37151681
True,109,1,2016-05-10 23:24:12,1,none,6257027,Encoding error when reading csv file containing pandas dataframe,37152586
True,85,1,2016-05-11 16:08:46,2,37172399,6322328,Pandas .loc with Tuple column names,37172354
True,93,1,2016-05-11 18:48:41,2,none,5606352,Python/Statsmodels - Vector autoregression endog,37174514
True,122,1,2016-05-11 19:08:43,2,37175276,5784297,Using seaborn barplot to plot wide-form dataframes,37174715
True,285,2,2016-05-11 20:23:21,3,37175404,3974366,How to apply a randomforest classifier to all of the dataset a small section at a time in python,37175312
True,40,1,2016-05-13 00:11:13,1,37201496,839957,How to do a complex indexing query on a dataframe in a functional style,37201109
True,44,3,2016-05-13 10:11:12,1,37212615,3193245,Python pandas groupby difference with other row filtered by column,37212250
True,152,1,2016-05-13 10:34:45,3,37215612,1609428,How to get an intraday price - volume plot in Pandas?,37212779
True,34,3,2016-05-13 13:19:44,1,37216293,480225,count_values with known levels of a variable,37215870
True,162,1,2016-05-13 13:20:01,6,37259852,4717733,Grouping values using pandas cut,37215876
True,26,1,2016-05-13 13:23:41,0,37216082,6125850,python pandas strange group by,37215931
True,60,1,2016-05-13 18:18:54,1,none,6142088,How to get the last element in each time frame in a resampled DataFrame?,37220144
