imdbID,Writer
tt0486439,Justin Rhodes
tt0486439,Blake Bruns
tt0486545,Martin Eigler
tt0486555,Eddie Mensore
tt0487887,Eça de Queirós (novel)
tt0487887,Vera Sacramento (screenplay)
tt0489405,Evalds Lacis
tt0489405,Dace Riduze
tt0489926,Ana Rodríguez
tt0490556,Stéphane Gateau
tt0490556,Sarah Lévy
tt0490919,Leigh Scott
tt0491101,María Cañas
tt0491587,R. Kelly
tt0491729,Jeff Blyth
tt0491729,Thomas C. Chapman
tt0491877,Raymond De Felitta
tt0492524,Laurent Bouzereau
tt0492791,Christian Pichler
tt0494134,Cash Markman
tt0495341,Toula Savvidou
tt0495341,Florian Mallok
tt0495341,Christian Melsa
tt0495341,Toula Savvidou (idea)
tt0495787,Phil Redmond
tt0495787,Richard Burke
tt0496258,Rob Colley
tt0496424,Tina Fey
tt0496853,Dong-hyun Min
tt0496853,Han-sol Shin
tt0497578,Ariane Desrieux
tt0497578,Paul-Patrick Duval
tt0498612,Jeff Lieberman
tt0499115,Ramón Campos
tt0499115,Daniel Domínguez
tt0499115,Raúl Dans
tt0499262,Önder Çakar
tt0499591,Josh Berman
tt0499603,Brad Silberling
tt0757956,Catherine Eisele-Yang
tt0759475,Josh Goldsmith
tt0759475,Cathy Yuspa
tt0760307,Andrew Shapter
tt0760307,Joel Rasmussen
tt0763832,Michele Pacitto
tt0764240,Liz Lachman
tt0764273,Eli Attie
tt0764273,Chris Connelly
tt0764273,Lesley Grant
tt0764273,David Leaf
tt0764273,Aaron Lee
tt0764273,Philip Rosenthal
tt0764273,David Wild
tt0765483,Court Bauer
tt0765483,Christopher DeJoseph
tt0765483,Brian Gewirtz
tt0765483,Alex Greenfield
tt0765483,Ed Koskey
tt0765483,Dusty Rhodes
tt0765483,Craig Tello
tt0768805,Cap Averill II
tt0768805,Kim Kalouria
tt0768837,Colin Goh
tt0768837,Yen Yen Woo
tt0772124,Karin Alvtegen-Lundberg (novel)
tt0774579,Gonzalo Benavente
tt0774623,Jorge Quizhpe
tt0774757,Leonardo Fasoli
tt0775558,Peter Ocko
tt0780634,Gary Simson
tt0780634,Steven Smith
tt0780634,Steven Smith
tt0788116,Amelie Fried (novel)
tt0788116,Peter Probst
tt0790661,Joe Wilson
tt0791237,Jody Arensberg
tt0795392,Kate Boutilier
tt0795392,Eryk Casemiro
tt0795415,Erick Fefferman
tt0800225,Hong Khaou
tt0800988,Emily Clawson
tt0800988,Lorna Davis
tt0800988,Chelsea Vance
tt0800988,Lee Watters
tt0801349,Mark Vasconcellos
tt0803071,David Duncan
tt0803071,David C. Duncan
tt0806078,Graham Jones
tt0807745,Bill Engvall
tt0807745,Jeff Foxworthy
tt0807745,Larry the Cable Guy
tt0807745,Ron White
tt0807950,Bryony Ive
tt0808142,Brian McCulley
tt0808228,Scott Sanford Tobis
tt0810093,Martijn van Nellestijn
tt0810402,Judi Lewinson
tt0810402,Xavier Mitchell
tt0810416,Terral MarQues
tt0810892,Chris Durlacher
tt0810892,Dennis Wheatley (novel)
tt0810961,Richard Bell
tt0810961,David C. Jones
tt0810961,Dennis Tal
tt0811060,Brian Ash
tt0811060,Myles Reiff
tt0812240,Sean Frewer
tt0813409,Mara Kassin
tt0813646,Ádám Dobay
tt0816201,Diego Quemada-Díez
tt0816401,Dan Santat
tt0816478,Jack Thomas Smith
tt0820117,Srdjan Dragojevic (story)
tt0820117,Srdjan Dragojevic
tt0820117,Petar Pasic (shooting draft)
tt0820117,Dimitrije Vojnov
tt0822009,Paul Farren
tt0822875,James Snapko
tt0824756,Allan Tsao
tt0827740,Detlef Siebert
tt0828400,John Cork
tt0829416,Josh C. Waller
tt0831847,Antti Merilehto
tt0831847,Pekka Holma
tt0834013,Slobodan Suljagic
tt0835061,Timo Tolonen
tt0837126,Dan Levitt
tt0839809,Diego Parodi
tt0839822,Ryan Cannon (story)
tt0839822,Eric Yang (screenplay)
tt0839896,Tyler Perry
tt0842307,Peter Behle
tt0845424,Hakan Bilir
tt0845424,Biray Dalkiran (story)
tt0854161,Bussunda
tt0854161,Hubert
tt0854161,Marcelo Madureira
tt0854161,Cláudio Manoel
tt0854161,Reinaldo
tt0854161,Beto Silva
tt0854161,Hélio de la Peña
tt0856108,César Rodríguez
tt0857388,Barry Hecker
tt0857411,Guy McConnell
tt0860863,Deirdre Gurney
tt0860863,Scott Gurney
tt0860863,Frank Lionetti
tt0860863,Andrew Saul
tt0865897,Antero Alli
tt0865897,Rainer Maria Rilke
tt0867214,Guy Fiorita
tt0869067,Liron Unreich
tt0869067,Tal Unreich
tt0870969,Hae-gon Kim
tt0871862,Rupert Henning
tt0871862,Florian Scheuba
tt0872202,Nick Broomfield
tt0872202,Jez Lewis
tt0872202,Hsiao-Hung Pai (work of)
tt0876437,Anna Giralt
tt0876437,Manel Mayol
tt0878143,Anjet Daanje
tt0878143,Philip Delmaar
tt0880496,Mike Laloe (screenplay)
tt0881961,Nazeeh Majeed (original screenplay)
tt0881961,Rod Pitts (screenplay)
tt0883360,Jay Marks
tt0883995,Eakasit Thairaat (story)
tt0883995,Eakasit Thairaat (screenplay)
tt0883995,Chookiat Sakveerakul (screenplay)
tt0884868,Kun Hu
tt0884868,Hao Tang
tt0884868,Chi Zhang
tt0884868,Sitao Zhang
tt0887742,Marina Migunova
tt0887742,Vadim Mikhalyov
tt0901702,Tadhg Mac Dhonnagáin
tt0901702,Micheál Ó Domhnaill
tt0909811,Jochem de Vries
tt0918501,Rob Hallam
tt0920690,Paul Thomas
tt0925317,Gal Friedman
tt0927615,Jung-min Kim
tt0933352,Catherine Pancake
tt0934819,Rozdoba Hallows
tt0934819,Tom Marshall
tt0937397,Tom Owens (story)
tt0938672,Tony Del Duomo
tt0939582,Robert Hoover
tt0950712,James Matechuk (story)
tt0950712,Gabrielle Nadeau (story)
tt0950712,Gabrielle Nadeau
tt0953916,Oh! Great
tt0962751,David Gregory
tt0965639,Misa Yamamura
tt0972554,Wickes Helmboldt
tt0972554,Richard Remppel
tt0972554,Steven Scaffidi (story)
tt0972554,Steven Scaffidi
tt0972554,Writer Screenplay
tt0987901,Peter Hampson
tt0987901,Tim Paley (idea)
tt1003425,Olivier Gastinel
tt1003425,Vincent Primault
tt1003425,Hédi Tillette de Clermont-Tonerre
tt1024703,Ira Ishida (story)
tt1024703,Takashi Minamoto (screenplay)
tt1024703,Hajime Narita (screenplay)
tt1043636,Ben Strout
tt1045891,Alexander Eslam
tt1045891,Ferdinand Klauser
tt1051829,Smagul Elubai
tt1054497,Phelim McAleer
tt1054634,Sam French
tt1059218,T.J. Barrack
tt1059218,Wes Brown
tt1067190,Ubong Bassey Nya (screenplay)
tt1067190,Sylvester Obadigie (story)
tt1092046,Patrick Joseph Ryan
tt1148771,Florian Sachisthal
tt1167513,Susanna Helke
tt1167513,Virpi Suutari
tt1173480,Iryna Goula
tt1173480,Paul Tremblay
tt1178477,Jan Carlee (story)
tt1178477,Jeff Paul
tt1194445,Tim Kirby
tt1205539,Christian Spanik
tt1259811,Pamela Miras (screenplay)
tt1342831,Claudia Gonzales
tt1342975,Kim Mi Ly
tt1344338,Cash Markman
tt1414143,Eric Calhoun
tt1414143,Matt Hodges
tt1419005,Tony White
tt1419860,Jamison Steinberg (screenplay)
tt1424459,Joseph Otanez (story)
tt1424459,Joseph Otanez (screenplay)
tt1424459,Aaron McChesney (screenplay)
tt1434949,German Susín
tt1434949,Pedro Teixeira
tt1450727,Stuart J. Parkins
tt1480753,Uwe Müller
tt1489245,Ryan Robert Daggitt
tt1489245,Pete Karagianis
tt1489245,Matt Newcomb
tt1489947,Ina Williams
tt1495947,João Moura (screenplay)
tt1541643,Jeremy Cutcher (story)
tt1548969,Jess Lacher
tt1548969,Nancy Lacher (head writer)
tt1548969,Tyler Seiple
tt1556574,Sarah Galea-Davis
tt1581792,Brendan Maguire
tt1587318,Jaime Gonzalez
tt1588171,Gary Parker
tt1730338,Frank Rhee
tt1789777,Douglas Ross
tt1808499,Chia-Yi Lin
tt1829786,Aleksey Pimanov
tt1829786,Boris Yanovsky
tt1966665,Fernando Hugo Rodrigo Blanco
tt2058581,Ronald J. Wright
tt2102477,Dan Schneider
tt2145484,José Luis Rojas
tt2146162,Jonathan Silvers
tt2223564,Will Taylor
tt2224221,Dimitar Anakiev
tt2236600,Julian Cheah
tt2288258,Margreth Olin
tt2288258,Jørgen Emanuel Enger
tt2363127,Daniel Montoya
tt2387390,Dan Harmon
tt2710818,Arnaud Paris
tt2783026,Wes Adamson
tt3095304,Eva Wunderman
tt3151416,Wade Randolph
tt3190502,Philippe Barassat
tt3190502,Florence Vignon
tt3797078,Carmen Chung
tt4221538,Gary 'Si-Jo' Foo
tt4694806,Andrew Repasky McElhinney
tt5122686,Tina Doyle
tt5330942,Gary Kenneally
tt0379976,Howard A. Rodman (screenplay)
tt0379976,Natalie Robins (book)
tt0379976,Steven M.L. Aronson (book)
tt0389722,Steve Niles (screenplay)
tt0389722,Stuart Beattie (screenplay)
tt0389722,Brian Nelson (screenplay)
tt0389722,Steve Niles (comic)
tt0389722,Ben Templesmith (comic)
tt0397907,Amanda Elizabeth (story)
tt0397907,Kenny Richards-Preston (screenplay)
tt0407168,Laura Black
tt0425413,Michael Ian Black (screenplay)
tt0425413,Simon Pegg (screenplay)
tt0425413,Michael Ian Black (story)
tt0431842,Mogens Rukov
tt0431842,Omar Shargawi
tt0447925,Jose Rosete
tt0447925,Ben Juhl
tt0452608,Paul W.S. Anderson (screenplay)
tt0452608,Paul W.S. Anderson (screen story)
tt0452608,Robert Thom
tt0452608,Charles B. Griffith
tt0452608,Ib Melchior
tt0452692,Jonathan Ogilvie
tt0458500,Ray Loriga
tt0469623,Allan Loeb
tt0470679,Howard A. Rodman
tt0471043,Ian Craig
tt0483763,Linda Voorhees
tt0497972,Daniel Waters
tt0499448,Andrew Adamson (screenplay)
tt0499448,Christopher Markus (screenplay)
tt0499448,Stephen McFeely (screenplay)
tt0499448,C.S. Lewis (novel)
tt0758730,Shane Salerno
tt0758730,Dan O'Bannon ("Alien" characters)
tt0758730,Ronald Shusett ("Alien" characters)
tt0758730,Jim Thomas ("Predator" characters)
tt0758730,John Thomas ("Predator" characters)
tt0758758,Sean Penn (screenplay)
tt0758758,Jon Krakauer (book)
tt0780595,Robert Foreman (screenplay)
tt0780595,Daniel Sadek (story)
tt0783303,Denis McGrath
tt0783303,Robert Wertheimer
tt0790603,David Guarascio
tt0790603,Moses Port
tt0803057,Steve Conrad
tt0814031,Sophie Sartain
tt0814031,Roberta Grossman
tt0819906,Balázs Lovas
tt0819906,Zsolt Pozsgai
tt0827181,Greg Rosati
tt0827727,Joaquín Bissner
tt0829482,Seth Rogen
tt0829482,Evan Goldberg
tt0840979,Sam Brown
tt0840979,Zach Cregger
tt0840979,Trevor Moore
tt0840979,Darren Trumeter
tt0840979,Timmy Williams
tt0840979,Jim Biederman
tt0847179,Barry Schindel
tt0870105,Van Elder
tt0870980,Mel Brooks
tt0870980,Thomas Meehan
tt0871510,Jaideep Sahni (dialogue)
tt0871510,Jaideep Sahni (screenplay)
tt0871510,Jaideep Sahni (story)
tt0875706,Scott Silveri
tt0877621,Serge Bozon
tt0877621,Axelle Ropert
tt0889606,Clémence de Biéville
tt0889606,François Caviglioli
tt0889606,Agatha Christie (novel)
tt0889606,Roland Duval
tt0889606,Nathalie Lafaurie
tt0896036,Christopher Donaldson (story)
tt0896036,Neil Every (story)
tt0896036,Christopher Donaldson
tt0896036,Neil Every
tt0896036,Masaji Takei
tt0899270,John Wierick (teleplay)
tt0903751,Jack Black
tt0903751,Dan Harmon
tt0903751,Rob Schrab
tt0910934,Gilmar Fortis II
tt0910978,Court Bauer
tt0910978,Christopher DeJoseph
tt0910978,Alex Greenfield
tt0918927,John Patrick Shanley (screenplay)
tt0918927,John Patrick Shanley (play)
tt0923928,Arturo Pérez Torres
tt0925212,Cao Guimarães
tt0925212,Pablo Lobato
tt0926063,Joe Ballarini
tt0927170,Fred Barron
tt0929730,Anthony Fox
tt0940529,Steve Chavez
tt0940529,Napper Tandy
tt0958221,Grant Taylor
tt0958221,Bill Rademaekers
tt0960138,Maggie Friedman
tt0965393,Mark Cronin
tt0965393,Cris Abrego
tt0968243,Enrica Colusso
tt0968776,Sol Guy
tt0968776,Josh Thome
tt0970184,Colby Buzzell (story)
tt0970184,Edward Parker Gyokeres (story)
tt0970184,Sangjoon Han (story)
tt0970184,Ed Hrivnak (story)
tt0970184,Jack Lewis (story)
tt0970184,John McCary (story)
tt0970184,Denis Prior (story)
tt0970184,Michael Strobl (story)
tt0970184,Brian Turner (poems)
tt0972408,Jason Roberts
tt0976064,Janneke van der Pal
tt0976064,Jan-Willem Bult
tt0985645,Adam Finberg
tt0986377,David Fellows
tt0988065,Sergio Tovar Velarde (screenwriter)
tt0989720,Laiska Lajunen (script)
tt0990432,Helen McCready
tt0995857,Leon Schuster
tt0995857,Gray Hofmeyr
tt0996557,Trey Anthony
tt1001562,Charles Robert Carner (screenplay)
tt1001562,Charles Robert Carner (story)
tt1001562,Alan C. Blomquist (story)
tt1009011,Vincent Jennings
tt1010259,Jens Roselt
tt1010444,Damon Santostefano
tt1014686,Hamilton Brown
tt1014686,Josh Kimmel
tt1019985,Joaquín Oristrell
tt1020992,Deepak Chopra (book)
tt1023119,Michael Cory Davis
tt1023351,Adam Tobin
tt1031232,Sameer Puri
tt1037750,Taichi Yamada
tt1043828,Jed Elinoff
tt1043838,Adam Marcus
tt1043838,Debra Sullivan
tt1047810,Vladan Nikolic
tt1047810,Rainer Maria Rilke (poem)
tt1048146,Steven H. Berman
tt1051267,Ye-Ming Wang (screenplay)
tt1051267,Akane Yamada (screenplay)
tt1051359,Nønne Katrine Rosenring
tt1051359,Torbjørn Rafn
tt1059827,Emma Grace (script consultant)
tt1059827,Trudy Sargent
tt1059827,Roberto Trippini
tt1059972,Fabrice Maruca
tt1069153,Drew Hayden Taylor
tt1069153,Ron E. Scott
tt1069153,Ric Beairsto
tt1073118,Mario Cabrera Lima
tt1073118,Claudio Del Punta
tt1073118,Romina Ganduglia
tt1075082,Candida Royalle
tt1076787,Peter Devonald
tt1082820,Brad Lambert
tt1082820,Joshua Luxenberg
tt1082820,James Watson
tt1084716,Istvan L. Toth
tt1084716,Eric Jacobson
tt1085411,Wylie Small
tt1085411,Alex Cole Taylor
tt1093824,Werner Herzog
tt1095021,Jeremy Elliott
tt1099212,Melissa Rosenberg (screenplay)
tt1099212,Stephenie Meyer (novel)
tt1101045,Paul Ruven
tt1102306,Marcin Sauter
tt1105170,Riley McCormick
tt1105170,SallyAnn Salsano
tt1105280,Connie Diletti
tt1105711,Thom Beers
tt1105727,Blaine Hart
tt1105727,Barry Kloeble
tt1105727,Josh Miller
tt1105727,Grant Harvey
tt1117563,Bob Kane (creator: Batman)
tt1117563,Jordan Goldberg (story)
tt1117563,Josh Olson (screenplay)
tt1117563,Jordan Goldberg (story)
tt1117563,Greg Rucka (screenplay)
tt1117563,Jordan Goldberg (story)
tt1117563,Jordan Goldberg (screenplay)
tt1117563,Jordan Goldberg (story)
tt1117563,David S. Goyer (screenplay)
tt1117563,Jordan Goldberg (story)
tt1117563,Brian Azzarello (screenplay)
tt1117563,Jordan Goldberg (story)
tt1117563,Alan Burnett (screenplay)
tt1119203,Sergio Crespo
tt1119203,Lola Jiménez
tt1123437,Mike Behrman
tt1123437,Mike Gunther
tt1124373,Kurt Sutter
tt1125795,Ken'ichi Kanemaki
tt1128211,Marc Israel
tt1131601,Lluís Hereu
tt1142568,Gert Altena
tt1142576,Stavros Stagos
tt1147763,Danny Matier
tt1153094,Wayne Doyle
tt1160317,Mike Marsh
tt1160317,Sean Tretta
tt1165253,Ki-duk Kim (screenplay)
tt1166114,Joe Silva
tt1174047,Sylvie Verheyde (scenario and dialogue)
tt1178197,Yurii Dachev (screenplay)
tt1178197,Stephan Komandarev (screenplay)
tt1178197,Dusan Milic (screenplay)
tt1178197,Ilija Trojanow (novel)
tt1180321,Sally McCluskey
tt1180574,Andrew James
tt1183133,Falco Jagau
tt1186649,Ezekiel Dickson
tt1189259,Eleonore Hendricks (screenplay)
tt1189259,Joshua Safdie (story & screenplay)
tt1189259,Andy Spade (story)
tt1189259,Anthony Sperduti (story)
tt1191106,Cheryl Ammeter
tt1191106,Carter Crocker
tt1191106,Karl Geurs
tt1191106,Hannah Hall
tt1191106,M.G. Hamilton
tt1191106,Fred Holmes
tt1191106,Charlotte Spivey
tt1191106,Michael Anthony Steele
tt1191106,Perri Verdino-Gates
tt1194267,Andrew Berlin (story)
tt1194267,Brent Madison
tt1198194,Haris Orkin (cinematics writer)
tt1198194,Mical Pedriana
tt1198346,Brian Katkin
tt1205046,Albert Solé
tt1210542,Alyss Dixson
tt1210542,Sharifa Johka
tt1211348,Brian Doyle
tt1213644,Jason Friedberg
tt1213644,Aaron Seltzer
tt1214952,Anjali Sundaram
tt1214963,Dawn Thomas (story)
tt1214963,Dawn Thomas (developed by)
tt1214963,Jada Pinkett Smith (developed by)
tt1216855,Annette Gozon-Abrogar
tt1216855,Do Woo Kim
tt1216855,Jun Lana
tt1217439,Jean-Michel Hua
tt1221353,Stuart Ramsay
tt1221353,Ben Thompson
tt1221942,Jeffery L. Parks (screenplay)
tt1225901,Darren Star
tt1225901,Jeff Judah
tt1225901,Gabe Sachs
tt1225901,Rob Thomas
tt1239313,Doze Niu (screenplay)
tt1239313,Tsung-han Tsai (screenplay)
tt1239313,Li-ting Tseng (screenplay)
tt1239442,Sven Ilgner
tt1241331,Michelle Clay
tt1243614,James Graham
tt1245733,Teena Booth
tt1246597,Raoul Ruiz (screenplay)
tt1246597,Valeria Sarmiento (original idea)
tt1250727,Tony G.
tt1250870,Cash Markman
tt1256499,Lynda La Plante
tt1256553,Clara Bourreau
tt1256553,Anne Viau
tt1258908,Kreg Lauterbach
tt1258908,George Blasing
tt1261939,Michael Dwyer
tt1263781,René Féret
tt1278024,Antonio Herrera
tt1278024,Delfino López (idea)
tt1278024,Enrique Murillo
tt1278040,Takayuki Takuma (screenplay)
tt1278298,Peter Force (screenplay)
tt1278298,Peter Force (story)
tt1278298,Adam Strange (screenplay)
tt1281970,Nuno Bernardo
tt1284982,Svet Rouskov (screenplay)
tt1285125,Louis Theroux
tt1287830,Jeffrey R. Stimmel (adaptation)
tt1290392,Joel Hodgson (creator)
tt1290392,Trace Beaulieu
tt1290392,Frank Conniff
tt1290392,Joel Hodgson
tt1290392,Mary Jo Pehl
tt1290392,J. Elvis Weinstein
tt1292702,Dave Finn
tt1292702,André Gordon (additional dialogue)
tt1292702,Brandon Li
tt1292702,Dan Paschen
tt1292702,Dan K. White
tt1295131,Stella Bulochnikov
tt1295131,Michael Hirschorn
tt1295909,Jeff Dunham
tt1297299,Paul Cox
tt1300280,Tony G.
tt1301147,Fernando Squicciarini
tt1305153,Dave Caplan
tt1313257,Dan Schneidkraut
tt1314248,Neil Elman
tt1314248,Paul Ziller
tt1314699,Omar Ochoa Cadena
tt1319555,Ernest Johnson
tt1322972,Mark Hatjakes
tt1323554,Gray Miller
tt1330201,Ajdar Ulduz
tt1332675,Guillermo Grillo
tt1334042,Cindy Merrill
tt1334042,Anne-Marie Symons
tt1334272,Seth Green (creator)
tt1334272,Matthew Senreich (creator)
tt1334272,Douglas Goldstein (head writer)
tt1334272,Tom Root (head writer)
tt1334272,Hugh Davidson
tt1334272,Mike Fasolo
tt1334272,Seth Green
tt1334272,Breckin Meyer
tt1334272,Dan Milano
tt1334272,Matthew Senreich
tt1334272,Kevin Shinick
tt1334272,Zeb Wells
tt1334411,Julia Zimanofsky
tt1334519,David Belhassen (screenplay)
tt1334519,Roy Katsiri (screenplay)
tt1340594,Paul Mathieu
tt1340648,Elizabeth Wilda
tt1341339,Jeanne Rosenberg
tt1347184,Jack Nerone
tt1347184,Cary Sontag
tt1351156,Alli Sadegiani (story)
tt1351156,Alli Sadegiani (creator)
tt1351156,Chris Derochie (story supervisor)
tt1351320,Bob McClure
tt1351320,Thom Woodley
tt1352357,Gregor Schmidinger
tt1352399,Andy Mangels (script)
tt1352832,Bill Plympton
tt1355191,Jett Blakk
tt1356516,Sylke Lorenz
tt1356516,Thilo Schmelzer
tt1356516,Martin Zeltner
tt1357040,Barbara Kerr Condon
tt1357040,Darlene Bridge Lofgren
tt1357140,Marc Stayman
tt1357407,Wyndll Robertson
tt1358200,Jeffrey Morris Jr. (story)
tt1358200,Jeffrey Morris Jr.
tt1358200,David Victorson
tt1358381,Michael G. Levin
tt1362349,Sista Spooky
tt1362397,Paul Meyer
tt1365647,Amir Mostoufi (screenplay)
tt1366352,Ben Fiore
tt1366397,Matthew Eisenberg
tt1366685,Justin Paige
tt1366685,Andrew Ralph
tt1367158,Rafael Casal
tt1367409,Jeff Wolfshohl
tt1370745,Josh Baxter (adaptation)
tt1372743,William Christie
tt1373456,Sean Spencer
tt1375674,Andreas Steinhöfel
tt1377528,Richard Sainsbury
tt1377710,John Charter
tt1382225,Channin Hesapene (based on an idea by)
tt1382225,Ramon Vasquez Jr.
tt1382454,Kathleen O'Rourke
tt1382454,Kathleen O'Rourke (character: Granny O'Grimm)
tt1382454,John Walsh (character: Granny O'Grimm)
tt1382545,Joe Tripician
tt1384357,Garrett Hammel (story)
tt1384357,Garrett Hammel (screenplay)
tt1384357,Chelsea Sedoti (screenplay)
tt1385529,Colleen Scheepers (screenplay)
tt1388380,Myrna Casas
tt1388380,Vicente Castro
tt1389580,Ifeoma Ogbodo (screenplay)
tt1391808,Heather Leaf
tt1394244,Carmen Esteva de la Barrera (screenplay)
tt1395247,Seth Oberle
tt1396596,Yeon Jin Kim (developer)
tt1396652,Jonathan Flint
tt1401110,Neal Dhand (screenplay)
tt1401110,Rick Staropoli
tt1404752,Davies Michael Jr.
tt1413843,Sam Sero
tt1418996,David J. Wally
tt1420534,Steve Oram
tt1424707,Eddie Pepitone
tt1440160,N. Padhi (screenplay)
tt1440160,Rajalaxmi Priyadarshani (story)
tt1440160,Rajani Ranjan (screenplay)
tt1442306,William Shakespeare (play)
tt1442306,Eubulus Timothy (adaptation)
tt1442544,Mika Vehmersuo (scriptwriter)
tt1445576,Matías Semhan
tt1446709,Logan Blackwell
tt1446709,Nathan Blackwell
tt1451800,Elisabet Mainez
tt1451800,Javier Rodríguez Espinosa
tt1456653,Diana Seiler
tt1458410,Derek Villarreal
tt1461246,Dmitry Trakovsky
tt1467332,Liz Tuccillo
tt1469893,Ari Mark
tt1471341,Richie Solomon (story)
tt1479168,Mike Klassen (screenplay)
tt1479285,Tomasz Olejarczyk
tt1479285,Jaroslaw Sztandera
tt1479728,Britton Andrews
tt1486667,Brian Stewart
tt1486842,Henry Darke
tt1490747,Amardeep Kaleka
tt1507966,William Justin Crooks (story)
tt1507966,William Justin Crooks
tt1521647,Gabrielle Lui
tt1525373,Drew Pearson
tt1528295,Atif Mirza
tt1528295,Tarun Shetty
tt1529323,Christian Schleisiek
tt1540920,Jared Brown
tt1540920,Patrick Campbell
tt1540920,Aaron Leupp
tt1545465,Mark C. Wong (script)
tt1550628,Iqbal Malhotra
tt1550663,Kole Onile-ere
tt1566050,Doug Walker
tt1567628,Daniel Deason
tt1578891,Helge Kautz
tt1578891,Bernd Lehahn
tt1582246,Denise Hood
tt1601975,Josh Selig
tt1606216,Nathan Lewinski
tt1606605,Patrick Jolley
tt1630659,Nuno Portugal (screenplay)
tt1639467,Tina Fey
tt1641936,Nils Taylor
tt1650515,Pascal Jaubert
tt1663152,K.V. Tudor (screenwriter)
tt1684651,Brian Dillon
tt1684875,Kelvin Owens
tt1699691,Kai De Mello-Folsom (collaborating writer)
tt1699691,Kai De Mello-Folsom (story)
tt1699691,Nathan Orloff (collaborating writer)
tt1699691,Nathan Orloff (story)
tt1699691,Jessica Phillips
tt1713993,Garrett Batty
tt1714762,Daniele Ciprì
tt1714762,Franco Maresco
tt1735940,Roderick L. Evans
tt1746682,Doug Walker
tt1748047,Yûko Hirose (based on the book by)
tt1756460,Frank Kerr (screenplay)
tt1813416,Alexander Tuschinski (story)
tt1813416,Alexander Tuschinski
tt1821578,Alberto Cuevas
tt1826782,Larissa Vereza
tt1831610,Shiva Rodriguez
tt1836021,William Baker (creator)
tt1848462,Andrew Dillon
tt1918780,Chris Lumb
tt1926312,David McNayr
tt1982681,Alejandro Ramirez
tt1988854,Philip Smith
tt2041453,Charles Yi
tt2117950,Jeff Robinson
tt2123234,Álvaro de la Herrán
tt2153919,Guto Parente
tt2175983,Jordan Paterson
tt2184010,Martin Kellerman (graphic novels)
tt2184010,Martin Kellerman
tt2214789,Rui Duarte
tt2214973,Alyssa LaPlume
tt2216576,Paul Andrew Kimball
tt2273384,Renato Aragão
tt2273756,Connor Pritchard
tt2273756,Dominic Russo
