imdbID,Director
tt1018772,Adam Salky
tt1020992,Ron Frank
tt1023119,Michael Cory Davis
tt1024640,Jon Alpert
tt1024640,Joe Berlinger
tt1024640,Kate Davis
tt1024640,Liz Garbus
tt1024640,Chris Hegedus
tt1024640,Eugene Jarecki
tt1024640,Barbara Kopple
tt1024640,Albert Maysles
tt1024640,D.A. Pennebaker
tt1024640,Susan Raymond
tt1024640,Bruce Sinofsky
tt1029155,Paul Hauptmann
tt1031232,Sameer Puri
tt1043838,Adam Marcus
tt1046951,Lucy Bennett
tt1047810,Vladan Nikolic
tt1048146,Arthur Allan Seidelman
tt1050728,Louis J. Horvitz
tt1051267,Ye-Ming Wang
tt1051359,Nønne Katrine Rosenring
tt1056472,Keith Allen
tt1059827,Trudy Sargent
tt1059972,Fabrice Maruca
tt1068291,Constantine Nasr
tt1073102,Alan R. Griswold II
tt1073118,Claudio Del Punta
tt1075082,Candida Royalle
tt1076787,Jason Edwards
tt1080806,Lee G.
tt1082820,Rob Benica
tt1084716,Istvan L. Toth
tt1085411,Alex Cole Taylor
tt1093824,Werner Herzog
tt1095021,Jeremy Elliott
tt1096872,Ricky D.
tt1096872,Ivan
tt1096872,Tony T.
tt1099212,Catherine Hardwicke
tt1101045,Paul Ruven
tt1102306,Marcin Sauter
tt1105280,Connie Diletti
tt1105727,Grant Harvey
tt1117563,Yasuhiro Aoki
tt1117563,Yûichirô Hayashi
tt1117563,Futoshi Higashide
tt1117563,Toshiyuki Kubooka
tt1117563,Hiroshi Morioka
tt1117563,Jong-Sik Nam
tt1117563,Shoujirou Nishimi
tt1119203,Gonzalo Crespo Gil
tt1119203,Gonzalo Bendala
tt1123437,Mike Gunther
tt1125793,Katsuhiko Nishijima
tt1125794,Katsuhiko Nishijima
tt1125795,Katsuhiko Nishijima
tt1128211,Marc Israel
tt1131601,Lluís Hereu
tt1134630,Stanislav Lebedev
tt1142568,Remy van Heugten
tt1142576,Stavros Stagos
tt1147763,Danny Matier
tt1149872,Karen Leonard
tt1160317,Sean Tretta
tt1165253,Ki-duk Kim
tt1166114,Anthony Giordano
tt1166816,J.J. Cobs
tt1169158,Danny Clinch
tt1174047,Sylvie Verheyde
tt1178197,Stephan Komandarev
tt1180321,Alex Dale
tt1180574,Andrew James
tt1183133,Falco Jagau
tt1183325,Gary Lang
tt1186649,Ezekiel Dickson
tt1189251,Kel O'Neill
tt1189259,Joshua Safdie
tt1191106,Fred Holmes
tt1194110,David Barnard
tt1194267,Brent Madison
tt1198194,Richard Taylor
tt1198346,Bradford May
tt1205046,Albert Solé
tt1210541,Miguel García
tt1211348,Brian Doyle
tt1213644,Jason Friedberg
tt1213644,Aaron Seltzer
tt1214952,Anjali Sundaram
tt1214963,Brooke Burgess
tt1215128,Olli T. Horn
tt1215926,Vita Lusty
tt1221353,Stuart Ramsay
tt1221942,Mark Smith
tt1228734,Sid Knox
tt1236247,Jack Gulick
tt1239313,Doze Niu
tt1239442,Sven Ilgner
tt1241331,Susan diRende
tt1243614,Michael Samuels
tt1245733,Peter Medak
tt1246597,Valeria Sarmiento
tt1250727,Paul Thomas
tt1250870,Cash Markman
tt1256499,Gillies MacKinnon
tt1261939,Natalia Fernandez
tt1263573,Scott Jeffress
tt1263781,René Féret
tt1268960,Sami Ansari
tt1269564,Mario Rossi
tt1270097,Christopher Lucas
tt1272434,Michael Beyer
tt1278024,Enrique Murillo
tt1278040,Takayuki Takuma
tt1278298,Adam Strange
tt1279959,Marty Stevens
tt1282464,Tommy Gunn
tt1284982,Kelly Harms
tt1285125,Paddy Wivell
tt1287830,Jeffrey R. Stimmel
tt1287896,Hirokazu Koreeda
tt1290392,Stoney Sharp
tt1292702,Brandon Li
tt1294182,Mark N. Hopkins
tt1295909,Michael Simon
tt1297299,Paul Cox
tt1300280,Chuck Lords
tt1301147,Fernando Squicciarini
tt1305153,Ted Wass
tt1311641,John Carluccio
tt1313257,Dan Schneidkraut
tt1314248,Paul Ziller
tt1319555,Ernest Johnson
tt1322446,Sally Foster
tt1322446,Simon Morris
tt1322972,Mark Hatjakes
tt1323554,Gray Miller
tt1330201,Ülviyya Könül
tt1332675,Guillermo Grillo
tt1334042,Norris Houk
tt1334272,Seth Green
tt1334411,Julia Zimanofsky
tt1334519,Igaal Niddam
tt1340594,Paul Mathieu
tt1340648,Elizabeth Wilda
tt1341339,Jeanne Rosenberg
tt1346324,Kevin Dunn
tt1347184,Cary Sontag
tt1351156,Alli Sadegiani
tt1352357,Gregor Schmidinger
tt1352399,Reed Kaplan
tt1352399,Andy Mangels
tt1352832,Bill Plympton
tt1355191,Jett Blakk
tt1356516,Utz Weber
tt1357040,Eric Mofford
tt1357090,David Hauka
tt1357101,Martin Ngongo
tt1357140,Marc Stayman
tt1357407,Wyndll Robertson
tt1357519,Gina Miller
tt1358200,David Victorson
tt1358381,Bob Staley
tt1360068,Adam Pertofsky
tt1361856,J.P. Light
tt1362349,Roy Krispel
tt1362397,Paul Meyer
tt1365647,Todd A. Parker
tt1366352,Ben Fiore
tt1366397,Matthew Eisenberg
tt1366685,Andrew Ralph
tt1366704,Ken Sheetz
tt1367158,Erica Eng
tt1367332,Maurizio Mazzotta
tt1367409,Jeff Wolfshohl
tt1370745,Josh Baxter
tt1370802,Mikko Kuparinen
tt1372743,Eric Neal Young
tt1373456,Sean Spencer
tt1375674,Andreas Morell
tt1377528,Amanda Mealing
tt1377710,John Charter
tt1382225,Ramon Vasquez Jr.
tt1382454,Nicky Phelan
tt1382545,Joe Tripician
tt1384357,Garrett Hammel
tt1385529,Patrick Minks
tt1388380,Vicente Castro
tt1389580,Ikechukwu Onyeka
tt1391808,Heather Leaf
tt1394244,Carmen Esteva de la Barrera
tt1395247,Seth Oberle
tt1396596,Yeon Jin Kim
tt1396652,Jonathan Flint
tt1401110,Neal Dhand
tt1402484,Zakk Wylde
tt1412653,Byron Q.
tt1413843,Chris Cassella
tt1418996,David J. Wally
tt1420534,Nick Lear
tt1420534,Steve Oram
tt1424650,Steve Thomas
tt1424707,Jim Kohn
tt1432265,Raffaele Passerini
tt1440160,N. Padhi
tt1442306,Eubulus Timothy
tt1442544,Alexander Seraidaris
tt1445576,Matías Semhan
tt1445576,Jorge Viegas
tt1445710,Glenn Harmon
tt1446709,Nathan Blackwell
tt1451800,Javier Rodríguez Espinosa
tt1456653,Diana Seiler
tt1458410,Derek Villarreal
tt1461246,Dmitry Trakovsky
tt1462063,Kadir Balci (co-director)
tt1467332,Liz Tuccillo
tt1469893,Ari Mark
tt1479168,Mike Klassen
tt1479285,Jaroslaw Sztandera
tt1479728,Isaac Pletcher
tt1486667,Douglas Aberle
tt1486842,Henry Darke
tt1490747,Amardeep Kaleka
tt1507966,William Justin Crooks
tt1521647,Gabrielle Lui
tt1528295,Atif Mirza
tt1529323,Christian Schleisiek
tt1540920,Aaron Leupp
tt1540920,Jared Brown
tt1541820,Emma Donoghue
tt1545465,Mark C. Wong
tt1548003,Jon Blair
tt1548006,Jason Frerking
tt1550628,Sudhesh Unniraman
tt1550663,Kole Onile-ere
tt1554463,Nancy Kwon
tt1555158,Olga Maurina
tt1557544,Richard Knight
tt1557823,Eitan Abramowitz
tt1567628,Daniel Deason
tt1567628,Tori Bennett
tt1578891,Bernd Lehahn
tt1582246,Dee Hood
tt1582246,Denise Hood
tt1583396,Ravi C. Kumar
tt1606216,Nathan Lewinski
tt1606605,Patrick Jolley
tt1630659,Nuno Portugal
tt1641936,Nils Taylor
tt1650515,Pascal Jaubert
tt1663152,K.V. Tudor
tt1676227,Souzan Alavi
tt1679148,Jochen Taubert
tt1684651,Brian Dillon
tt1684875,Kelvin Owens
tt1699691,Kai De Mello-Folsom
tt1713993,Garrett Batty
tt1714762,Daniele Ciprì
tt1714762,Franco Maresco
tt1747944,Tchidi Chikere
tt1748047,Yôko Nakazawa
tt1756460,Frank Kerr
tt1763221,LeRoy French
tt1813416,Alexander Tuschinski
tt1821578,Alberto Cuevas
tt1826782,Larissa Vereza
tt1831610,D. Duckie Rodriguez
tt1836021,William Baker
tt1836021,Marcus Viner
tt1918780,Chris Lumb
tt1926312,David McNayr
tt1982681,Alejandro Ramirez
tt2041453,Charles Yi
tt2092476,Mike Ramone
tt2117950,Jeff Robinson
tt2123234,Álvaro de la Herrán
tt2153919,Guto Parente
tt2163668,Phillip Galloway
tt2163668,David Peck
tt2175983,Jordan Paterson
tt2184010,Martin Kellerman
tt2185445,Ray Tintori
tt2214789,Rui Duarte
tt2214789,Susana Gomes
tt2214789,Simão Pamplona
tt2214973,Eric Gamache
tt2216576,Paul Andrew Kimball
tt2256635,Ufuk Balci
tt2273384,Paulo Aragão
tt2273384,Marcos Figueiredo
tt2306280,Louis C.K.
tt2316673,Theeratorn Siriphunvaraporn
tt2341594,Don Kent
tt2343735,Saeed Massihnia
tt2388224,Søren Juhler
tt2419852,Silke Schranz
tt2419852,Christian Wüstenberg
tt2704420,Rob Done
tt2798840,John Jacobson
tt2842562,Amanda Feldon
tt2887308,Usama Alshaibi
tt2948552,Joel Stewart
tt3044942,Jaro Malanowski
tt3138514,Augustin Batita Talakeana
tt3152370,David Seger
tt3152370,Delbert Shoopman
tt3155360,Peet De Vos
tt3243268,Salim Khassa
tt3387408,Phillip Hickok
tt3387408,Eliel Sergio
tt3414346,Doug Roos
tt3533100,Jason Impey
tt3562032,Rubén Coca
tt3620536,Veronika Janecková
tt3637846,Nick Felice
tt3696826,Robert Budina
tt3910160,Pedro Cohen
tt4089264,Tiffany Wu
tt4102310,Ako Mitchell
tt4102310,Rhiannon Meades
tt4163640,David Huergo
tt4413244,Korak Day
tt4510678,Lázaro De Giovanni
tt4634342,Quentin Parr
tt4635802,Graeme McCormick
tt4643862,Dieter Glogowski
tt4643862,Peter Weinert
tt4835844,Trey Fanjoy
tt5734050,Michael Dubilet
tt6218764,Joshy Joseph
tt0076759,George Lucas
tt0409459,Zack Snyder
tt0419724,Rob Zombie
tt0473075,Mike Newell
tt0473298,Liam O'Brien
tt0473298,Toshio Ohashi
tt0473298,Jim Sonzero
tt0473298,Garson Yu
tt0486615,Vipul Amrutlal Shah
tt0758752,Edward Zwick
tt0800320,Louis Leterrier
tt0842926,Lisa Cholodenko
tt0872253,Steven Bratter
tt0878804,John Lee Hancock
tt0886515,Andrew Cymek
tt0892769,Dean DeBlois
tt0892769,Chris Sanders
tt0959329,Chris Shadley
tt1013641,Andrew Delaplaine
tt1034032,Mark Neveldine
tt1034032,Brian Taylor
tt1053424,Miguel Sapochnik
tt1073105,Jon Harris
tt1090753,Colin Fleming
tt1090753,John Garside
tt1094994,Ryan Curtis
tt1109488,Geoff Marslett
tt1109519,Margo Romero
tt1114677,Peter Chelsom
tt1126591,Steve Antin
tt1188995,Saara Saarela
tt1198207,Si Duy Tran
tt1205503,Kirk Fraser
tt1297921,Larry Brand
tt1318037,Philippe Lefebvre
tt1318522,Paul Fox
tt1320286,Bob Balaban
tt1326218,John Michael Elfers
tt1326267,Jerry Thompson
tt1326267,Mike Thompson
tt1326744,Shelley Pack
tt1326937,Stolis Hadjicharalambous
tt1331092,Oskari Pastila
tt1331329,Uwe Boll
tt1340456,Peter James Iengo
tt1352726,Jeff Prahl
tt1358825,Noel Davis Poyner
tt1359038,Wayne Thompson
tt1359053,Mani Amar
tt1362306,Malcolm Abbey
tt1366935,Aleksi Närvä
tt1370832,Ian Forester
tt1370835,Ton van Zantvoort
tt1370896,Juanchi González
tt1377292,Travis Gray Elkins
tt1378741,A. Tumendelger
tt1382679,Nina Grosse
tt1387504,Jonny Walker
tt1392987,Juerg Hostettler
tt1392987,Georg Häsler
tt1397007,Nick Denman
tt1397115,Christian Schulz
tt1398392,Jack Jameson
tt1399587,Jera Sky
tt1399587,Brandon Weaver
tt1407084,Joel Schumacher
tt1407961,Peggy Stern
tt1410064,Jimmy Traynor
tt1413835,Tammy Nguyen
tt1414378,Ian Sharp
tt1418898,Jacob Burns
tt1419986,Gastón Rothschild
tt1424043,Alvin Yapan
tt1430123,Andrey Boltenko
tt1437588,Julio Medem
tt1438510,Gary Gasgarth
tt1440379,Dustin Lance Black
tt1444680,Daniel Benmayor
tt1445150,Abhinandan Gupta
tt1446173,Richard Henry
tt1449385,Christopher R. Mihm
tt1452956,Joel Lamangan
tt1452956,Lore Reyes
tt1455145,Saul Preciado
tt1459462,Philip Hodges
tt1463782,Graham Cantwell
tt1467094,Chris Robinson
tt1468733,Oliver Dear
tt1470741,Pankaj Yadav
tt1470747,Shal Ngo
tt1473397,Gil Cates Jr.
tt1473826,Marc Saltarelli
tt1474585,Michael Carsen
tt1474779,James Russell
tt1477076,Kevin Greutert
tt1478421,Dan Rubottom
tt1478822,Garrick Lane
tt1479273,Alex Argüelles
tt1481537,Joe Stramowski
tt1483419,Vittorio Sindoni
tt1483421,Herman Yau
tt1483798,Nico Raineau
tt1486666,Shawna James
tt1488578,William Lilly
tt1491618,Uri L. Schwarz
tt1493870,Michael Boyle
tt1495903,Rolando Felizola
tt1495903,Luis Carrasquero Vivas
tt1495970,Jac Ash
tt1500830,Philip Crippen
tt1504688,José Alvarenga Jr.
tt1507284,Kim Aubry
tt1509765,Ryota Nakano
tt1510302,Kai Diezemann
tt1510302,Daniel Hechler
tt1513084,Bob Sarles
tt1517810,R.J. Daniel Hanna
tt1520995,Sandra Lindo
tt1521037,Edward Tanasychuk
tt1522170,Emily A. Hastings
tt1522835,Rachel Goldenberg
tt1523986,Ronald Lyon
tt1524163,Darius Mathis
tt1525869,Francisco Jiménez
tt1525889,Willie Ford
tt1527750,Jared Bentley
tt1528251,Alyx Gaudio
tt1528742,Valentina Monti
tt1529229,David Lipszyc
tt1529233,Rocco Papaleo
tt1530890,Anthony Giordano
tt1530923,Sarah Lazarovic
tt1530923,Geoff Morrison
tt1530923,Ryan J. Noth
tt1532941,Beau J. Genot
tt1534042,Isold Uggadottir
tt1534346,Paco del Toro
tt1535107,Damon Thomas
tt1537276,Stamos Dimitropoulos
tt1537874,Matt Mitchell
tt1538370,Rocco Siffredi
tt1545473,Pedro Ultreras
tt1546653,Mads Brügger
tt1548803,Boris Penth
tt1549049,Joddy Eric Matthews
tt1553003,Fernanda Ramos
tt1553372,Patricia Federico
tt1555821,Nathan Zen-Sapien
tt1560160,Nicolás Capelli
tt1561323,Tyler Rabinowitz
tt1562357,Régis Musset
tt1563665,Alain Berliner
tt1564585,Colin Strause
tt1564585,Greg Strause
tt1565044,Randy Spears
tt1567138,Rungano Nyoni
tt1567138,Patricia Carreira
tt1567138,Gabriel Gettman
tt1567274,Juan Pablo Roubio
tt1567304,Marcelo Pitrola
tt1567304,Ezequiel Yanco
tt1568921,Hiromasa Yonebayashi
tt1568922,Norbert ter Hall
tt1570638,Rita Knobel-Ulrich
tt1570982,Stéphane Laporte
tt1574636,Dominic Brigstocke
tt1574636,Andy Devonshire
tt1574636,David Kerr
tt1574636,John L. Spencer
tt1574636,Garry John Hughes
tt1574666,Helena Kokko
tt1576701,Kuat Isaev
tt1578768,Maxim Jago
tt1578817,Trevor Munson
tt1583987,Samantha Sterman
tt1584701,Silvio Pollio
tt1587107,Hideo Jôjô
tt1588166,Philip Day
tt1590089,Tetsuya Nakashima
tt1590769,Dean Mengaziol
tt1590776,Ashley Maria
tt1599280,Thomas C. Grane
tt1599916,Dustin Bowser
tt1603331,Fabrizio Prada
tt1604705,Amy Neil
tt1606278,Christy Lavalais
tt1607572,Matt Brailey
tt1608283,Jeffrey David Mitchell
tt1609956,Steve Blundell
tt1616182,Gabe Rodriguez
tt1620419,Kevin Dunn
tt1621019,Tim Wolff
tt1621444,Richard Press
tt1621840,Matthew Wilson
tt1622988,Kevin J. Lindenmuth
tt1623677,Lena Vasileiou
tt1625048,Ryan Griswold
tt1625048,Larry Thompson
tt1626604,Maryam Vadjed Samiei
tt1634839,Robert Rif
tt1636629,Ben Hayflick
tt1636629,Adam Silver
tt1639386,Joanna Arnow
tt1640571,Shane Van Dyke
tt1641808,Chris Hilson
tt1648108,Marcos Carnevale
tt1649966,Will Pellegrini
tt1650499,Emily Bridger
tt1651919,Rosto
tt1656735,Pierre Henri Landriau
tt1657457,Arran McDermott
tt1660414,Thomas Kail
tt1667346,Nele Hecht
tt1667838,Punit Malhotra
tt1668087,Toni Marano
tt1671536,Joaquin Rodriguez
tt1672623,Addison Geary
tt1673409,Brian Faye
tt1674091,Jerry Williams
tt1675288,Dave Campfield
tt1679198,M.E. Osborne
tt1683431,Frank Henenlotter
tt1683431,Jimmy Maslon
tt1683968,Lucas Santo
tt1683968,Michael Welfle
tt1686898,Radim Procházka
tt1690134,Hubert Tibi
tt1691334,Tim Albone
tt1691334,Lucy Martens
tt1691334,Leslie Knott
tt1691338,Chris McKay
tt1691832,Benny Chan
tt1694505,Joel Gallen
tt1694508,Trey Stokes
tt1695333,Andrew Sherban
tt1695811,Francis Strickland
tt1695872,Chris DePierro
tt1702040,Matthias Schmidt
tt1705915,Lionel Baier
tt1706670,Jean-Christophe Roger
tt1707299,David Sherbrook
tt1710270,Kevin Doree
tt1714007,Jordan F. Ghanma
tt1714007,Tony Ghanma
tt1714007,Farzan Haghighi
tt1714196,Shannon Hartman
tt1717217,Randy Mallory
tt1718827,Kathryn Annelle
tt1722607,Malu Sevilla
tt1725024,Sabrina Farji
tt1725075,Heather de Michele
tt1726087,Kerry Asmussen
tt1726799,Quasarman
tt1727498,April Choi
tt1730149,Christopher Saint Booth
tt1730149,Philip Adrian Booth
tt1730681,Néstor Montalbano
tt1730699,Juan José Jusid
tt1730712,Albertina Carri
tt1731652,James Russell
tt1731764,Trey Reynolds
tt1731960,Gustavo Postiglione
tt1731966,Carlos Sorin
tt1731981,Adrián Caetano
tt1731984,Mausi Martínez
tt1731988,Juan Taratuto
tt1731995,Inés de Oliveira Cézar
tt1732137,Esteban Puenzo
tt1732137,Lucía Puenzo
tt1732140,Lucrecia Martel
tt1732141,Pablo Trapero
tt1732148,Ricardo Wullicher
tt1732150,Celina Murga
tt1732151,Sandra Gugliotta
tt1732179,Gustavo Taretto
tt1732511,Marc Dujarric
tt1732689,Paula de Luque
tt1733291,Brad Armstrong
tt1733522,Koen Suidgeest
tt1734424,David Brückner
tt1735870,Ezra Holland
tt1735870,Steve Nash
tt1737214,David James Ward
tt1738342,Neill Fearnley
tt1743341,Matthew Cope
tt1743341,Sanchita Islam
tt1743341,John Maidens
tt1743341,Ewan Marshall
tt1745824,Rohan Fernando
tt1753768,Alberto Lecchi
tt1753903,Pablo Fendrik
tt1754180,Sterling Pache
tt1754203,Alkis Argyriadis
tt1754273,Beth McCarthy-Miller
tt1754477,Víctor Laplace
tt1754645,Kevin Dunn
tt1754647,Stephen Sfetku
tt1756498,Juan Bautista Stagnaro
tt1757779,Doug Walker
tt1757871,Kevin R. Phipps
tt1758756,Oscar Sharp
tt1766005,Christopher Beyette
tt1766108,Kevin R. Phipps
tt1769296,Alexander Biedermann
tt1773677,Tom O'Mary
tt1773691,Julio Cesar Bolivar
tt1774568,Anthony Geathers
tt1776812,Max Lalanne
tt1782547,Derek Ewers
tt1785689,Matthias Thönnissen
tt1787910,Tyler Smith
tt1789767,Brian Bayerl
tt1789945,Eric Holman
tt1789945,Eliot Shear
tt1792070,Kast Hasa
tt1793281,Jim Gable
tt1793291,Daniel Cowen
tt1798284,Jesse Allain-Marcus
tt1798284,Olivia Chuba
tt1799091,Nicholas Rose
tt1804512,Bernd Meyerholz
tt1804512,Heinz-Werner Kraehkamp
tt1805164,Lakpathy Wijesekara
tt1805432,Mark Harris
tt1806880,Aonghas MacAoidh
tt1808211,E.R. Womelsduff
tt1808379,Eugene Hughes
tt1809409,Christine Kugler
tt1809409,Günther Kurth
tt1810636,Tony Kern
tt1810636,Andrew Lau
tt1811377,Tor Fruergaard
tt1815565,Robin Pront
tt1815736,Antony Webb
tt1817770,Harry Bainbridge
tt1819596,Bradly Schulz
tt1819670,Mitchell Kozuchowski
tt1825006,Asaph Polonsky
tt1825640,Andrea Montana Knoll
tt1825640,Lisa Marinaccio
tt1826832,Mayckell Pedrero Mariol
tt1826897,Keenan Kelly
tt1827514,James White
tt1829044,Johnny J. Sullivan
tt1830593,Raf Anzovin
tt1831660,G. Matthews
tt1836224,Jim Zibailo
tt1836812,LI-Cheng Tay
tt1841638,César Sanz
tt1843095,Leonardo Santana
tt1845237,Pedro Vivas Hernández
tt1849874,Michael Klaumann
tt1854312,Andrew Zuckerman
tt1856110,Fay Hauser
tt1858822,Brendan McNamara
tt1860326,Kevin Clark
tt1866953,Richard Krause
tt1880217,Kristian McKay
tt1880244,Ernesto Villalobos
tt1885196,Kevin Tindell
tt1893226,Luigi R.p
tt1906458,Mike Darling
tt1920820,Kirk Murray
tt1922744,Paul Aihoshi
tt1925422,Paul Mahon
tt1928164,Jon Waldrep
tt1932762,Tim Buttner
tt1935192,Alma Prieto
tt1935281,Gerald Donahoe
tt1946236,Leonardo Favio
tt1950428,Dominic Wade
tt1954880,Abigail Schumann
tt1954917,Nejat Merey
tt1965169,Andreas Samland
tt1966366,Shaan Davis
tt1969006,Greybuck Espinoza
tt1974251,Ivalo Frank
tt1975836,Aida de la Fuente
tt2006760,Tim Toidze
tt2009487,La-Râ Hinckeldeyn
tt2009487,Thom Holt
tt2014230,Ryan Murphy
tt2025703,Bavand Karim
tt2033994,John Schimke
tt2040340,Jenre
tt2083971,G. Matthews
tt2094821,David Alexander
tt2097912,Peter Ringgaard
tt2120817,Ane Siderman
tt2133303,Jurgis Tubelis
tt2147586,Manuel Fernández
tt2172658,Alex Madia Levi
tt2185557,Mohamed El Naggar
tt2217725,Karin Anna Cheung
tt2222508,Gary Mancini
tt2245340,Megan Vinciguerra
tt2248683,Stephen Graves
tt2250340,Bobby Sheehan
tt2261835,Curt Apanovich
tt2285555,Paul Caslin
tt2298359,Muriel Pearson
tt2306044,Jamie Carlyle
tt2332972,Luke Broyles
tt2354034,Maciej Glowinski
tt2366203,Sergi Cervera
tt2405562,Ryota Ito
tt2417034,Jeff Panzer
tt2417034,Chris Robinson
tt2417034,David Rousseau
tt2434636,Emanuel Faustino
tt2434636,Kris Haamer
tt2434636,Paulo Meireles
tt2434636,Abdul Razac Seco
tt2470170,George Scott
tt2575930,Hoon Jang
tt2575930,Yoo-rim Lee
tt2575930,Yong-geun Min
tt2608542,Kendo
tt2643302,Janaina Dalri
tt2643302,Renato Magalhães
tt2669724,Zuzana Jochman
tt2700330,Jeff Zimbalist
tt2700330,Michael Zimbalist
tt2752716,Ian N. Kellett
tt2786386,Eric Brodsky
tt2786386,Angel Brodsky
tt2837674,Jon Fossler
tt2880436,Dirk Yates
tt2940718,Drew Hancock
tt3010846,Jan Müller-Michaelis
tt3091782,Pedro Herrero
tt3139922,David Seger
tt3239256,Kurt Harder
tt3264294,Hammudi Al-Rahmoun Font
tt3349542,Rafael Omar Cruz
tt3628712,Larry King
tt3696974,Michael Friedman
tt3718152,Huaqing Jiang
tt3744472,Tyler Serebreni
tt3914854,Demedrius Charles
tt4055952,Thais Fujinaga
tt4096268,Kendrick de Lepper
tt4142278,Delphine Prunault
tt4146594,Frank Scheffer
tt4264990,Jared Chandler
tt4444658,Lucas Howe
tt4451258,Mathew Cullen
tt4499326,Michelle Best
tt4536234,Twan Da Silva
tt4674058,Eric Paccoud
tt4689984,Robert Randall
tt5108210,Anuj Gulati
tt5122540,Omari Brown
tt5734714,Isaac W.
tt6154896,Gustavo Goulart
tt0337692,Walter Salles
tt0448694,Chris Miller
tt0848228,Joss Whedon
tt0851471,Sascha Hartmann
tt1024648,Ben Affleck
tt1164982,Thomas P. Clay
tt1201607,David Yates
tt1231586,Alex Gregory
tt1231586,Peter Huyck
tt1268799,Todd Strauss-Schulson
tt1270798,Matthew Vaughn
tt1324999,Bill Condon
tt1325019,Matt Dunnerstick
tt1340800,Tomas Alfredson
tt1418380,Paula van der Oest
tt1441326,Sean Durkin
tt1472464,Ilmar Raag
tt1482393,Alex Zamm
tt1514046,Todd E. Freeman
tt1527186,Lars von Trier
tt1541874,William Eubank
tt1563738,Lone Scherfig
tt1564349,Charles Martin Smith
tt1584923,Ben Steinbauer
tt1588390,Peter Wick
tt1596343,Justin Lin
tt1596346,Sean McNamara
tt1611224,Timur Bekmambetov
tt1611816,Derek Lindeman
tt1624996,Shunji Iwai
tt1637725,Seth MacFarlane
tt1650062,J.J. Abrams
tt1650536,Bora Dagtekin
tt1675161,Michael Winnick
tt1694570,Kennedy Goldsby
tt1699114,Sam Liu
tt1711458,David L.G. Hughes
tt1712502,Antonio Manetti
tt1712502,Marco Manetti
tt1714920,Renat Davletyarov
tt1715802,Peter Richardson
tt1718807,Wendy Jo Carlton
tt1720254,Anees Bazmee
tt1735335,Nick Brandestini
tt1742028,Kenta Fukasaku
tt1744826,Renaud Cohen
tt1745923,Brendan Culleton
tt1745923,Irina Maldea
tt1753561,Eva Mendes
tt1753846,Till Schauder
tt1754795,Gilles Legrand
tt1756496,Graziano Diana
tt1772240,Gonzalo López-Gallego
tt1773070,Matt Angel
tt1787777,Andrew Rossi
tt1787831,Joe Swanberg
tt1792621,Michael Barnett
tt1801532,Senka Domanovic
tt1801532,Ognjen Glavonic
tt1801532,Ognjen Isailovic
tt1801532,Dane Komljen
tt1801532,Ivan Pecikoza
tt1801532,Damir Romanov
tt1801532,Milica Tomovic
tt1807069,Joanna Coates
tt1810543,Pablo Illanes
tt1810633,Andrew Beall
tt1810633,Frank Molieri
tt1811371,Rafael Eisenman
tt1813270,Mick Meredith
tt1813270,Jonathan Lee Jones
tt1813466,Randy Spears
tt1816481,Jules Suo
tt1817076,Ryan Polito
tt1817259,Shaun Greenspan
tt1817728,John McDonald
tt1819449,David Felix Sutcliffe
tt1819597,Paul Wiffen
tt1830493,Peter Tsaykel
tt1836833,Eric Holman
tt1836833,Eliot Shear
tt1837680,D.J. Evans
tt1838609,James Riffel
tt1839475,Elin Anderson
tt1839475,Dave 'Foots' Footman
tt1840337,Gary Fleder
tt1841510,Eric Parsons
tt1841511,Dave Grossman
tt1841512,Dennis Lenart
tt1849875,Anthony Straeger
tt1855114,Julian Farino
tt1859475,Kylee Leonetti
tt1863305,Miguel Ángel Toledo
tt1866124,Nathaniel Turner
tt1866216,Efren Gonzalez
tt1869289,Amanda Richardson
tt1870556,Elise Kowitz
tt1874592,Pablo Torre
tt1874767,Javier Ideami
tt1877740,Jennifer Aniston
tt1877740,Patty Jenkins
tt1877740,Alicia Keys
tt1877740,Demi Moore
tt1877740,Penelope Spheeris
tt1880353,Travis Mills
tt1883259,Joanna Lu
tt1883259,Ann Margaret Apostol
tt1884384,Paul Rufus Jones
tt1884384,Bryant Mainord
tt1885300,Ted Koland
tt1886612,Ben Wilson
